date,stateAbbr,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases
5/5/2020,VT,623989,-0.536,-0.893,-0.0814,-0.144,.,-0.0529,-0.185,0.112,-0.511,-0.65,50,1,0,0,1.609437912,52,902,5
5/6/2020,VT,623989,-0.566,-0.917,-0.0814,-0.124,.,-0.0553,-0.188,0.12,-0.633,-0.637,50,1,0,0,1.609437912,52,907,5
5/7/2020,VT,623989,-0.586,-0.88,-0.0995,-0.138,.,-0.0662,-0.165,0.0962,-0.715,-0.642,50,1,0,0,0,52,908,1
5/8/2020,VT,623989,-0.589,-0.919,-0.115,-0.149,.,-0.0847,-0.173,0.0862,-0.685,-0.645,50,1,0,1,2.079441542,53,916,8
5/9/2020,VT,623989,-0.58,-0.914,-0.0964,-0.143,.,-0.0627,-0.163,0.14,-0.669,-0.657,50,1,0,0,1.098612289,53,919,3
5/10/2020,VT,623989,-0.572,-0.899,-0.11,-0.166,.,-0.0692,-0.18,0.116,-0.67,-0.653,50,1,0,0,0.693147181,53,921,2
5/11/2020,VT,623989,-0.572,-0.913,-0.146,-0.205,.,-0.105,-0.229,0.0497,-0.696,-0.642,50,1,0,0,1.609437912,53,926,5
5/12/2020,VT,623989,-0.591,-0.908,-0.165,-0.24,.,-0.121,-0.215,0.0596,-0.689,-0.608,50,1,0,0,0,53,926,0
5/13/2020,VT,623989,-0.579,-0.868,-0.176,-0.267,.,-0.128,-0.237,0.0539,-0.686,-0.614,50,1,0,0,0,53,927,1
5/14/2020,VT,623989,-0.557,-0.864,-0.156,-0.268,.,-0.108,-0.262,0.0521,-0.645,-0.594,50,1,0,0,0.693147181,53,929,2
5/15/2020,VT,623989,-0.573,-0.844,-0.149,-0.247,.,-0.106,-0.283,0.0631,-0.571,-0.554,50,1,0,0,1.098612289,53,932,3
5/16/2020,VT,623989,-0.582,-0.791,-0.158,-0.244,.,-0.115,-0.287,0.019,-0.569,-0.54,50,1,0,0,0,53,933,1
5/17/2020,VT,623989,-0.594,-0.758,-0.141,-0.25,.,-0.0972,-0.237,0.0511,-0.575,-0.526,50,1,0,0,0,53,934,1
5/18/2020,VT,623989,-0.59,-0.632,-0.096,-0.22,.,-0.0484,-0.0705,0.143,-0.462,-0.537,50,1,0,1,1.791759469,54,940,6
5/19/2020,VT,623989,-0.563,-0.483,-0.0772,-0.181,.,-0.0367,-0.0391,0.133,-0.511,-0.558,50,1,0,0,0,54,940,0
5/20/2020,VT,623989,-0.552,-0.506,-0.0439,-0.157,.,-0.000185,0.0108,0.147,-0.391,-0.551,50,1,0,0,1.386294361,54,944,4
5/21/2020,VT,623989,-0.544,-0.575,-0.0348,-0.133,.,0.00824,0.0867,0.2,-0.44,-0.541,50,1,0,0,0,54,944,0
5/22/2020,VT,623989,-0.511,-0.504,-0.0221,-0.151,.,0.038,0.16,0.23,-0.523,-0.567,50,1,0,0,1.791759469,54,950,6
5/23/2020,VT,623989,-0.513,-0.532,-0.0325,-0.186,.,0.0299,0.201,0.239,-0.596,-0.563,50,0,0,0,0.693147181,54,952,2
5/24/2020,VT,623989,-0.506,-0.551,-0.032,-0.158,.,0.0227,0.229,0.207,-0.602,-0.57,50,0,0,0,0.693147181,54,954,2
5/25/2020,VT,623989,-0.494,-0.63,-0.0524,-0.158,.,-0.00652,0.22,0.178,-0.723,-0.538,50,0,0,0,0.693147181,54,956,2
5/26/2020,VT,623989,-0.5,-0.7,-0.0372,-0.17,.,0.0203,0.212,0.224,-0.535,-0.56,50,0,0,0,1.791759469,54,962,6
5/27/2020,VT,623989,-0.501,-0.706,-0.0387,-0.16,.,0.0155,0.232,0.222,-0.521,-0.536,50,0,0,0,1.609437912,54,967,5
5/28/2020,VT,623989,-0.503,-0.678,-0.0335,-0.156,.,0.0193,0.233,0.174,-0.491,-0.511,50,0,0,0,1.386294361,54,971,4
5/29/2020,VT,623989,-0.497,-0.747,-0.0279,-0.139,.,0.0149,0.292,0.137,-0.454,-0.504,50,0,0,1,1.098612289,55,974,3
5/30/2020,VT,623989,-0.475,-0.704,-0.0224,-0.139,.,0.0233,0.382,0.132,-0.412,-0.526,50,0,0,0,0,55,975,1
5/31/2020,VT,623989,-0.482,-0.689,-0.0197,-0.133,.,0.0268,0.436,0.182,-0.357,-0.529,50,0,0,0,0.693147181,55,977,2
6/1/2020,VT,623989,-0.485,-0.748,-0.027,-0.138,.,0.0211,0.352,0.168,-0.468,-0.507,50,0,0,0,1.386294361,55,981,4
6/2/2020,VT,623989,-0.477,-0.753,-0.0355,-0.146,.,0.0123,0.324,0.11,-0.491,-0.511,50,0,0,0,0.693147181,55,983,2
6/3/2020,VT,623989,-0.488,-0.761,-0.0557,-0.161,.,-0.00548,0.291,0.0659,-0.504,-0.526,50,0,0,0,1.609437912,55,988,5
6/4/2020,VT,623989,-0.47,-0.772,-0.0715,-0.157,.,-0.0251,0.224,0.0703,-0.116,-0.571,50,0,0,0,0.693147181,55,990,2
6/5/2020,VT,623989,-0.464,-0.745,-0.0917,-0.182,.,-0.0439,0.166,0.0389,-0.148,-0.566,50,0,0,0,3.583518938,55,1026,36
6/6/2020,VT,623989,-0.458,-0.779,-0.0898,-0.147,.,-0.0489,0.0775,0.0411,-0.0882,-0.544,50,0,0,0,0,55,1027,1
6/7/2020,VT,623989,-0.442,-0.762,-0.0888,-0.129,.,-0.054,0.0631,0.0127,-0.139,-0.531,50,0,0,0,2.944438979,55,1046,19
6/8/2020,VT,623989,-0.437,-0.747,-0.0874,-0.139,.,-0.0502,0.0904,0.0164,-0.0884,-0.546,50,0,0,0,2.833213344,55,1063,17
6/9/2020,VT,623989,-0.443,-0.595,-0.0946,-0.113,.,-0.066,0.102,0.0368,-0.054,-0.543,50,0,0,0,2.48490665,55,1075,12
6/10/2020,VT,623989,-0.421,-0.554,-0.0829,-0.0963,.,-0.0654,0.118,0.0548,0.0306,-0.523,50,0,0,0,2.197224577,55,1084,9
6/11/2020,VT,623989,-0.433,-0.554,-0.0734,-0.112,.,-0.0516,0.115,0.0497,-0.458,-0.496,50,0,0,0,2.397895273,55,1095,11
6/12/2020,VT,623989,-0.437,-0.508,-0.0626,-0.0548,.,-0.0527,0.101,0.0731,-0.42,-0.495,50,0,0,0,2.708050201,55,1110,15
6/13/2020,VT,623989,-0.445,-0.483,-0.0746,-0.0811,.,-0.0604,0.095,0.0436,-0.429,-0.498,50,0,0,0,2.197224577,55,1119,9
6/14/2020,VT,623989,-0.445,-0.432,-0.0729,-0.102,.,-0.0531,0.0702,0.029,-0.414,-0.497,50,0,0,0,1.791759469,55,1125,6
6/15/2020,VT,623989,-0.435,-0.46,-0.0693,-0.0684,.,-0.062,0.0802,0.0076,-0.405,-0.493,50,0,0,0,0.693147181,55,1127,2
6/16/2020,VT,623989,-0.42,-0.596,-0.0567,-0.0632,.,-0.0477,0.0672,-0.00469,-0.395,-0.47,50,0,0,0,1.098612289,55,1130,3
6/17/2020,VT,623989,-0.418,-0.621,-0.0628,-0.07,.,-0.0536,0.0541,0.00459,-0.418,-0.462,50,0,0,0,0,55,1130,0
6/18/2020,VT,623989,-0.424,-0.555,-0.0541,-0.0205,.,-0.051,0.0418,0.0312,-0.419,-0.471,50,0,0,0,0,55,1130,0
6/19/2020,VT,623989,-0.415,-0.579,-0.057,-0.0471,.,-0.0492,0.0426,0.0642,-0.444,-0.454,50,0,0,1,1.609437912,56,1135,5
6/20/2020,VT,623989,-0.417,-0.581,-0.0416,-0.0518,.,-0.0338,0.0648,0.0943,-0.431,-0.425,50,0,0,0,2.197224577,56,1144,9
6/21/2020,VT,623989,-0.401,-0.641,-0.0448,-0.0534,.,-0.0356,0.0695,0.112,-0.459,-0.425,50,0,0,0,1.098612289,56,1147,3
6/22/2020,VT,623989,-0.408,-0.656,-0.0503,-0.0646,.,-0.0335,0.0787,0.143,-0.463,-0.424,50,0,0,0,2.48490665,56,1159,12
6/23/2020,VT,623989,-0.413,-0.639,-0.0472,-0.0634,.,-0.0284,0.103,0.166,-0.521,-0.446,50,0,0,0,1.386294361,56,1163,4
6/24/2020,VT,623989,-0.422,-0.598,-0.0479,-0.0816,.,-0.0232,0.121,0.163,-0.472,-0.44,50,0,0,0,0,56,1164,1
6/25/2020,VT,623989,-0.415,-0.626,-0.0764,-0.147,.,-0.0442,0.0844,0.134,-0.459,-0.454,50,0,0,0,2.995732274,56,1184,20
6/26/2020,VT,623989,-0.433,-0.642,-0.0809,-0.153,.,-0.0492,0.119,0.0998,-0.484,-0.47,50,0,0,0,1.945910149,56,1191,7
6/27/2020,VT,623989,-0.44,-0.634,-0.0968,-0.174,.,-0.0625,0.152,0.0923,-0.489,-0.496,50,0,0,0,1.945910149,56,1198,7
6/28/2020,VT,623989,-0.44,-0.637,-0.101,-0.164,.,-0.073,0.148,0.0897,-0.456,-0.51,50,0,0,0,0.693147181,56,1200,2
6/29/2020,VT,623989,-0.442,-0.62,-0.101,-0.181,.,-0.0819,0.0874,0.0694,-0.502,-0.488,50,0,0,0,0.693147181,56,1202,2
6/30/2020,VT,623989,-0.442,-0.661,-0.109,-0.208,.,-0.086,0.0417,0.039,-0.477,-0.476,50,0,0,0,1.791759469,56,1208,6
7/1/2020,VT,623989,-0.443,-0.58,-0.115,-0.192,.,-0.101,-0.00242,0.0309,-0.511,-0.485,50,0,0,0,0,56,1208,0
1/24/2020,WA,7614893,-0.0146,-0.0535,-0.00281,-0.00561,-0.00687,0.000327,-0.0185,-0.0163,0.082,-0.0512,53,0,0,0,0,0,0,
1/25/2020,WA,7614893,-0.00585,-0.0603,0.00204,-0.00422,0.00296,0.00843,-0.0257,-0.00412,0.0668,-0.0222,53,0,0,0,0,0,1,0
1/26/2020,WA,7614893,-0.00766,-0.0798,0.00166,-0.00279,-0.0136,0.00732,-0.0224,-0.00361,0.0412,-0.0101,53,0,0,0,0,0,1,0
1/27/2020,WA,7614893,0.0138,-0.0197,0.0104,0.00207,0.0257,0.0181,-0.00926,-0.00443,0.0474,-0.0137,53,0,0,0,0,0,1,0
1/28/2020,WA,7614893,0.00368,-0.0374,0.00639,0.00659,-0.00336,0.0068,0.0159,0.000937,0.0141,0.0251,53,0,0,0,0,0,1,0
1/29/2020,WA,7614893,0.0332,-0.0645,-0.000569,-0.000297,-0.0075,-0.000411,0.00652,-0.00705,-0.0226,0.0236,53,0,0,0,0,0,1,0
1/30/2020,WA,7614893,0.0208,-0.0689,0.0038,-0.00152,-0.0353,0.0122,0.0159,-0.00137,0.0117,0.0251,53,0,0,0,0,0,1,0
1/31/2020,WA,7614893,0.0244,-0.0647,0.00903,0.00136,-0.00125,0.0178,0.0329,-0.00743,-0.0124,0.0183,53,0,0,0,0,0,1,0
2/1/2020,WA,7614893,0.0283,-0.0659,0.000449,-0.0101,-0.015,0.0127,0.0296,0.00442,-0.0214,0.016,53,0,0,0,0,0,1,0
2/2/2020,WA,7614893,0.00361,-0.0304,-0.0112,-0.0227,-0.000123,2.02E-05,0.00519,-0.0152,-0.00765,-0.0124,53,0,0,0,0,0,1,0
2/3/2020,WA,7614893,0.0102,-0.0039,-0.00142,-0.0122,-0.0116,0.0106,0.00989,-0.0255,-0.0227,0.0163,53,0,0,0,0,0,1,0
2/4/2020,WA,7614893,0.0246,0.0325,0.0295,0.0237,0.0321,0.0354,0.0261,-9.49E-05,0.0871,0.0434,53,0,0,0,0,0,1,0
2/5/2020,WA,7614893,0.0203,0.0586,0.0441,0.0335,0.0377,0.0557,0.024,0.0014,0.176,0.0555,53,0,0,0,0,0,1,0
2/6/2020,WA,7614893,0.0203,0.0858,0.0481,0.0401,0.0456,0.0565,0.0212,-0.04,0.152,0.0692,53,0,0,0,0,0,1,0
2/7/2020,WA,7614893,0.024,0.0988,0.0369,0.0289,0.0365,0.0452,0.00391,-0.133,0.199,0.0769,53,0,0,0,0,0,1,0
2/8/2020,WA,7614893,0.052,0.212,0.0597,0.0646,0.0408,0.0561,0.0591,-0.185,0.29,0.0785,53,0,0,0,0,0,1,0
2/9/2020,WA,7614893,0.148,0.289,0.128,0.131,0.0821,0.128,0.191,-0.111,0.309,0.138,53,0,0,0,0,0,1,0
2/10/2020,WA,7614893,0.199,0.308,0.146,0.16,0.145,0.133,0.239,-0.0705,0.299,0.134,53,0,0,0,0,0,1,0
2/11/2020,WA,7614893,0.227,0.252,0.151,0.159,0.149,0.144,0.238,-0.0607,0.273,0.148,53,0,0,0,0,0,1,0
2/12/2020,WA,7614893,0.251,0.23,0.175,0.196,0.153,0.157,0.284,-0.035,0.277,0.162,53,0,0,0,0,0,1,0
2/13/2020,WA,7614893,0.27,0.251,0.191,0.217,0.179,0.165,0.31,-0.00316,0.266,0.191,53,0,0,0,0,0,1,0
2/14/2020,WA,7614893,0.245,0.275,0.213,0.243,0.167,0.188,0.341,0.106,0.212,0.241,53,0,0,0,0,0,1,0
2/15/2020,WA,7614893,0.201,0.173,0.176,0.191,0.139,0.162,0.262,0.14,0.164,0.225,53,0,0,0,0,0,1,0
2/16/2020,WA,7614893,0.133,0.0667,0.119,0.132,0.105,0.106,0.155,0.0359,0.151,0.2,53,0,0,0,0,0,1,0
2/17/2020,WA,7614893,0.0394,0.0611,0.0533,0.0646,0.0286,0.0435,0.0663,-0.0548,0.096,0.153,53,0,0,0,0,0,1,0
2/18/2020,WA,7614893,0.0488,0.0458,0.083,0.0972,0.0473,0.0709,0.0952,-0.00398,0.145,0.152,53,0,0,0,0,0,1,0
2/19/2020,WA,7614893,0.0317,0.0523,0.0692,0.0758,0.0412,0.0644,0.0608,-0.0276,0.102,0.129,53,0,0,0,0,0,1,0
2/20/2020,WA,7614893,0.033,-0.0097,0.0571,0.0553,0.0162,0.0619,0.0356,-0.0263,0.0892,0.0973,53,0,0,0,0,0,1,0
2/21/2020,WA,7614893,0.0301,0.0296,0.0515,0.0507,0.0395,0.0531,0.031,-0.019,0.152,0.0387,53,0,0,0,0,0,1,0
2/22/2020,WA,7614893,0.0261,-0.005,0.0635,0.0635,0.0536,0.064,0.0435,0.0055,0.145,0.0488,53,0,0,0,0,0,1,0
2/23/2020,WA,7614893,0.00145,0.0174,0.061,0.0604,0.0583,0.0617,0.0348,0.0165,0.148,0.0439,53,0,0,0,0,0,1,0
2/24/2020,WA,7614893,0.0136,-0.014,0.0576,0.0458,0.0252,0.0721,0.0465,0.0192,0.148,0.0157,53,0,0,0,0,0,1,0
2/25/2020,WA,7614893,-0.0353,0.0118,0.00693,-0.0117,-0.011,0.0278,0.0166,-0.014,0.0346,-0.0327,53,0,0,0,1.386294361,0,5,4
2/26/2020,WA,7614893,-0.0251,-0.0146,0.0134,-0.0059,-0.00954,0.0355,0.00662,0.0151,0.0681,-0.0351,53,0,0,0,0,0,5,0
2/27/2020,WA,7614893,-0.0474,-0.00432,0.0134,-0.00847,0.0213,0.036,0.0156,0.0435,0.0343,-0.0317,53,0,0,0,0,0,5,0
2/28/2020,WA,7614893,-0.0502,0.0369,0.0122,-0.00362,-0.00207,0.0299,0.0333,0.0641,-0.0317,-0.0432,53,0,0,0,0,0,5,0
2/29/2020,WA,7614893,-0.0661,0.0884,0.035,0.0176,0.0373,0.0532,0.0541,0.114,-0.0221,-0.0333,53,0,0,0,0.693147181,0,7,2
3/1/2020,WA,7614893,-0.0746,0.0318,0.014,-0.00447,0.0201,0.0332,0.0384,0.152,-0.00352,-0.0726,53,0,0,1,1.098612289,1,10,3
3/2/2020,WA,7614893,-0.0779,0.106,0.0213,0.00131,0.0306,0.042,0.0197,0.225,0.0157,-0.114,53,0,0.693147181,2,1.945910149,3,17,7
3/3/2020,WA,7614893,-0.0913,0.0755,0.0278,0.0132,0.0477,0.0418,-0.00785,0.266,-0.00558,-0.105,53,0,1.098612289,3,1.791759469,6,23,6
3/4/2020,WA,7614893,-0.101,0.129,0.0291,0.0181,0.0829,0.0368,-0.0177,0.282,0.012,-0.11,53,0,1.386294361,4,2.197224577,10,32,9
3/5/2020,WA,7614893,-0.12,0.138,0.0163,0.00852,0.0594,0.0214,-0.0293,0.287,0.0281,-0.153,53,0,0,1,2.708050201,11,47,15
3/6/2020,WA,7614893,-0.124,-0.00642,-0.00785,-0.0189,0.0351,0.000741,-0.0604,0.296,0.063,-0.171,53,0,0,0,3.33220451,11,75,28
3/7/2020,WA,7614893,-0.143,-0.0605,-0.0158,-0.0271,0.0405,-0.0079,-0.0884,0.268,0.073,-0.168,53,0,0,1,2.397895273,12,86,11
3/8/2020,WA,7614893,-0.161,-0.0476,-0.0147,-0.0266,0.0445,-0.0064,-0.107,0.234,0.0384,-0.164,53,0,1.386294361,4,3.17805383,16,110,24
3/9/2020,WA,7614893,-0.16,-0.139,-0.0305,-0.0428,-0.00982,-0.0192,-0.134,0.186,0.0199,-0.156,53,0,1.098612289,3,3.433987204,19,141,31
3/10/2020,WA,7614893,-0.163,-0.152,-0.0467,-0.0673,-0.0204,-0.027,-0.136,0.164,0.0383,-0.195,53,0,1.098612289,3,3.63758616,22,179,38
3/11/2020,WA,7614893,-0.166,-0.214,-0.05,-0.0743,-0.0555,-0.0244,-0.145,0.207,-0.00641,-0.219,53,0,0.693147181,2,4.605170186,24,279,100
3/12/2020,WA,7614893,-0.169,-0.343,-0.0408,-0.0645,-0.0399,-0.016,-0.151,0.31,-0.0413,-0.206,53,0,1.609437912,5,4.077537444,29,338,59
3/13/2020,WA,7614893,-0.189,-0.383,-0.0377,-0.0597,-0.0496,-0.0136,-0.169,0.424,-0.0457,-0.231,53,0,1.098612289,3,4.394449155,32,419,81
3/14/2020,WA,7614893,-0.218,-0.39,-0.0462,-0.072,-0.0623,-0.0177,-0.214,0.48,-0.0713,-0.268,53,0,1.609437912,5,4.521788577,37,511,92
3/15/2020,WA,7614893,-0.247,-0.419,-0.0523,-0.0719,-0.0975,-0.0284,-0.232,0.525,-0.0575,-0.298,53,1,1.098612289,3,4.584967479,40,609,98
3/16/2020,WA,7614893,-0.274,-0.43,-0.0428,-0.0619,-0.0355,-0.0232,-0.225,0.648,-0.0926,-0.316,53,1,0.693147181,2,4.189654742,42,675,66
3/17/2020,WA,7614893,-0.309,-0.44,-0.0534,-0.068,-0.0547,-0.0379,-0.256,0.691,-0.143,-0.347,53,1,1.791759469,6,4.779123493,48,794,119
3/18/2020,WA,7614893,-0.348,-0.45,-0.0732,-0.0889,-0.0723,-0.0567,-0.277,0.68,-0.202,-0.379,53,1,1.791759469,6,4.736198448,54,908,114
3/19/2020,WA,7614893,-0.394,-0.448,-0.103,-0.119,-0.113,-0.0857,-0.305,0.621,-0.269,-0.438,53,1,2.63905733,14,4.770684624,68,1026,118
3/20/2020,WA,7614893,-0.449,-0.466,-0.129,-0.151,-0.123,-0.106,-0.348,0.556,-0.338,-0.473,53,1,1.945910149,7,5.308267697,75,1228,202
3/21/2020,WA,7614893,-0.506,-0.5,-0.154,-0.174,-0.135,-0.134,-0.395,0.485,-0.339,-0.503,53,1,2.079441542,8,5.170483995,83,1404,176
3/22/2020,WA,7614893,-0.565,-0.514,-0.178,-0.204,-0.142,-0.153,-0.433,0.434,-0.356,-0.535,53,1,2.48490665,12,5.525452939,95,1655,251
3/23/2020,WA,7614893,-0.607,-0.56,-0.214,-0.241,-0.169,-0.189,-0.468,0.332,-0.414,-0.575,53,1,0.693147181,2,5.241747015,97,1844,189
3/24/2020,WA,7614893,-0.627,-0.61,-0.231,-0.263,-0.179,-0.202,-0.489,0.298,-0.46,-0.603,53,1,2.564949357,13,5.549076085,110,2101,257
3/25/2020,WA,7614893,-0.651,-0.633,-0.255,-0.28,-0.216,-0.231,-0.515,0.236,-0.49,-0.634,53,1,2.564949357,13,5.908082938,123,2469,368
3/26/2020,WA,7614893,-0.66,-0.655,-0.28,-0.301,-0.258,-0.259,-0.534,0.171,-0.497,-0.652,53,1,1.945910149,7,4.753590191,130,2585,116
3/27/2020,WA,7614893,-0.679,-0.662,-0.309,-0.329,-0.307,-0.289,-0.554,0.104,-0.509,-0.648,53,1,3.091042453,22,6.434546519,152,3208,623
3/28/2020,WA,7614893,-0.696,-0.678,-0.33,-0.348,-0.351,-0.31,-0.563,0.0893,-0.504,-0.671,53,1,3.295836866,27,6.33150185,179,3770,562
3/29/2020,WA,7614893,-0.7,-0.687,-0.345,-0.36,-0.365,-0.327,-0.566,0.0675,-0.49,-0.689,53,1,2.63905733,14,6.293419279,193,4311,541
3/30/2020,WA,7614893,-0.703,-0.703,-0.358,-0.371,-0.417,-0.34,-0.571,0.0403,-0.494,-0.695,53,1,2.772588722,16,6.37331979,209,4897,586
3/31/2020,WA,7614893,-0.712,-0.702,-0.369,-0.379,-0.451,-0.353,-0.568,0.0247,-0.533,-0.709,53,1,2.48490665,12,5.645446898,221,5180,283
4/1/2020,WA,7614893,-0.716,-0.679,-0.369,-0.381,-0.426,-0.352,-0.563,0.0314,-0.505,-0.679,53,1,1.609437912,5,4.727387819,226,5293,113
4/2/2020,WA,7614893,-0.727,-0.669,-0.369,-0.387,-0.403,-0.349,-0.556,0.0396,-0.496,-0.685,53,1,3.17805383,24,5.690359454,250,5589,296
4/3/2020,WA,7614893,-0.724,-0.671,-0.366,-0.384,-0.396,-0.345,-0.539,0.05,-0.472,-0.686,53,1,3.091042453,22,6.90475077,272,6586,997
4/4/2020,WA,7614893,-0.718,-0.679,-0.359,-0.377,-0.384,-0.339,-0.526,0.0516,-0.468,-0.682,53,1,3.044522438,21,5.942799375,293,6967,381
4/5/2020,WA,7614893,-0.726,-0.68,-0.354,-0.373,-0.378,-0.333,-0.512,0.0548,-0.471,-0.673,53,1,3.218875825,25,6.276643489,318,7499,532
4/6/2020,WA,7614893,-0.724,-0.689,-0.354,-0.374,-0.358,-0.333,-0.503,0.0496,-0.475,-0.678,53,1,3.258096538,26,6.186208624,344,7985,486
4/7/2020,WA,7614893,-0.724,-0.708,-0.354,-0.373,-0.342,-0.334,-0.497,0.0574,-0.477,-0.68,53,1,3.663561646,39,5.991464547,383,8385,400
4/8/2020,WA,7614893,-0.72,-0.735,-0.354,-0.37,-0.35,-0.338,-0.491,0.0682,-0.503,-0.708,53,1,3.258096538,26,5.697093487,409,8683,298
4/9/2020,WA,7614893,-0.714,-0.749,-0.346,-0.361,-0.352,-0.33,-0.49,0.0902,-0.526,-0.692,53,1,3.044522438,21,6.02827852,430,9098,415
4/10/2020,WA,7614893,-0.715,-0.759,-0.339,-0.353,-0.357,-0.323,-0.487,0.114,-0.535,-0.712,53,1,3.258096538,26,6.23636959,456,9609,511
4/11/2020,WA,7614893,-0.718,-0.748,-0.34,-0.354,-0.35,-0.325,-0.496,0.139,-0.528,-0.717,53,1,3.295836866,27,5.631211782,483,9888,279
4/12/2020,WA,7614893,-0.717,-0.756,-0.351,-0.369,-0.383,-0.331,-0.53,0.102,-0.531,-0.719,53,1,2.708050201,15,5.826000107,498,10227,339
4/13/2020,WA,7614893,-0.725,-0.755,-0.349,-0.368,-0.395,-0.326,-0.532,0.105,-0.525,-0.72,53,1,2.564949357,13,5.231108617,511,10414,187
4/14/2020,WA,7614893,-0.719,-0.743,-0.348,-0.368,-0.391,-0.324,-0.527,0.106,-0.52,-0.717,53,1,2.63905733,14,4.890349128,525,10547,133
4/15/2020,WA,7614893,-0.718,-0.714,-0.341,-0.371,-0.382,-0.307,-0.522,0.113,-0.501,-0.707,53,1,3.295836866,27,5.099866428,552,10711,164
4/16/2020,WA,7614893,-0.714,-0.713,-0.334,-0.363,-0.368,-0.301,-0.502,0.11,-0.473,-0.711,53,1,2.995732274,20,4.553876892,572,10806,95
4/17/2020,WA,7614893,-0.704,-0.72,-0.333,-0.36,-0.339,-0.305,-0.491,0.0754,-0.473,-0.721,53,1,2.772588722,16,5.924255797,588,11180,374
4/18/2020,WA,7614893,-0.697,-0.724,-0.327,-0.353,-0.348,-0.299,-0.479,0.0472,-0.495,-0.719,53,1,3.091042453,22,5.700443573,610,11479,299
4/19/2020,WA,7614893,-0.684,-0.714,-0.308,-0.333,-0.298,-0.282,-0.449,0.0588,-0.493,-0.702,53,1,2.944438979,19,5.916202063,629,11850,371
4/20/2020,WA,7614893,-0.668,-0.696,-0.298,-0.32,-0.285,-0.276,-0.447,0.0248,-0.48,-0.701,53,1,2.079441542,8,2.63905733,637,11864,14
4/21/2020,WA,7614893,-0.665,-0.689,-0.276,-0.296,-0.272,-0.255,-0.403,0.0671,-0.479,-0.689,53,1,3.17805383,24,5.96870756,661,12255,391
4/22/2020,WA,7614893,-0.665,-0.724,-0.274,-0.287,-0.292,-0.259,-0.384,0.0616,-0.496,-0.696,53,1,3.091042453,22,5.043425117,683,12410,155
4/23/2020,WA,7614893,-0.668,-0.74,-0.278,-0.293,-0.306,-0.26,-0.389,0.0517,-0.524,-0.707,53,1,2.564949357,13,5.278114659,696,12606,196
4/24/2020,WA,7614893,-0.671,-0.746,-0.269,-0.288,-0.317,-0.245,-0.385,0.0635,-0.51,-0.693,53,1,3.044522438,21,5.926926026,717,12981,375
4/25/2020,WA,7614893,-0.669,-0.757,-0.266,-0.285,-0.306,-0.243,-0.371,0.0858,-0.516,-0.69,53,1,2.63905733,14,5.375278408,731,13197,216
4/26/2020,WA,7614893,-0.666,-0.765,-0.269,-0.285,-0.312,-0.249,-0.384,0.122,-0.523,-0.696,53,1,2.48490665,12,5.908082938,743,13565,368
4/27/2020,WA,7614893,-0.668,-0.756,-0.263,-0.282,-0.314,-0.239,-0.362,0.174,-0.535,-0.679,53,1,2.63905733,14,5.187385806,757,13744,179
4/28/2020,WA,7614893,-0.672,-0.762,-0.269,-0.289,-0.322,-0.244,-0.391,0.13,-0.527,-0.685,53,1,2.63905733,14,5.365976015,771,13958,214
4/29/2020,WA,7614893,-0.672,-0.756,-0.268,-0.296,-0.297,-0.237,-0.406,0.128,-0.526,-0.685,53,1,3.044522438,21,5.332718793,792,14165,207
4/30/2020,WA,7614893,-0.665,-0.747,-0.26,-0.289,-0.296,-0.227,-0.401,0.136,-0.493,-0.674,53,1,2.564949357,13,5.783825182,805,14490,325
5/1/2020,WA,7614893,-0.65,-0.718,-0.256,-0.282,-0.28,-0.226,-0.397,0.14,-0.524,-0.65,53,1,2.833213344,17,5.780743516,822,14814,324
5/2/2020,WA,7614893,-0.642,-0.652,-0.253,-0.28,-0.27,-0.223,-0.394,0.142,-0.513,-0.64,53,1,1.945910149,7,5.768320996,829,15134,320
5/3/2020,WA,7614893,-0.639,-0.645,-0.245,-0.276,-0.27,-0.21,-0.377,0.148,-0.506,-0.625,53,1,1.386294361,4,5.517452896,833,15383,249
5/4/2020,WA,7614893,-0.637,-0.673,-0.242,-0.273,-0.262,-0.208,-0.375,0.156,-0.511,-0.632,53,1,1.945910149,7,6.327936784,840,15943,560
5/5/2020,WA,7614893,-0.63,-0.65,-0.234,-0.266,-0.229,-0.2,-0.379,0.156,-0.509,-0.622,53,1,1.791759469,6,4.644390899,846,16047,104
5/6/2020,WA,7614893,-0.623,-0.639,-0.226,-0.256,-0.222,-0.195,-0.365,0.157,-0.496,-0.619,53,1,2.833213344,17,5.231108617,863,16234,187
5/7/2020,WA,7614893,-0.623,-0.629,-0.224,-0.25,-0.197,-0.199,-0.359,0.151,-0.52,-0.621,53,1,2.890371758,18,6.459904454,881,16873,639
5/8/2020,WA,7614893,-0.632,-0.633,-0.225,-0.254,-0.184,-0.197,-0.362,0.171,-0.485,-0.642,53,1,3.091042453,22,5.749392986,903,17187,314
5/9/2020,WA,7614893,-0.632,-0.69,-0.22,-0.251,-0.194,-0.19,-0.364,0.18,-0.49,-0.645,53,1,2.48490665,12,5.669880923,915,17477,290
