Symbol,Open,Close,Volume,MarketCap,Sector,Industry,date
ALXN,117.3399963,117.9300003,981600,26787435825,Health Care,Major Pharmaceuticals,6/14/2019
ALXN,118.2900009,120.1399994,1064000,26787435825,Health Care,Major Pharmaceuticals,6/17/2019
ALXN,122.8499985,122.3700027,1271500,26787435825,Health Care,Major Pharmaceuticals,6/18/2019
ALXN,122.2200012,123.7699966,807800,26787435825,Health Care,Major Pharmaceuticals,6/19/2019
ALXN,124.7799988,128.8300018,2412800,26787435825,Health Care,Major Pharmaceuticals,6/20/2019
ALXN,129.1100006,132.3899994,3357800,26787435825,Health Care,Major Pharmaceuticals,6/21/2019
ALXN,132.4499969,126.9800034,1972300,26787435825,Health Care,Major Pharmaceuticals,6/24/2019
ALXN,128.5099945,125.1500015,1717500,26787435825,Health Care,Major Pharmaceuticals,6/25/2019
ALXN,125.3899994,125.3399963,1620200,26787435825,Health Care,Major Pharmaceuticals,6/26/2019
ALXN,125.6399994,126.1100006,1021100,26787435825,Health Care,Major Pharmaceuticals,6/27/2019
ALXN,126.6399994,130.9799957,2159400,26787435825,Health Care,Major Pharmaceuticals,6/28/2019
ALXN,132.7799988,131.2799988,1203300,26787435825,Health Care,Major Pharmaceuticals,7/1/2019
ALXN,131.3300018,134.0800018,1389200,26787435825,Health Care,Major Pharmaceuticals,7/2/2019
ALXN,134.25,133.3500061,1017100,26787435825,Health Care,Major Pharmaceuticals,7/3/2019
ALXN,132.7100067,130.3000031,1239500,26787435825,Health Care,Major Pharmaceuticals,7/5/2019
ALXN,129.4700012,125.3000031,1841000,26787435825,Health Care,Major Pharmaceuticals,7/8/2019
ALXN,124.5,125.7200012,1384300,26787435825,Health Care,Major Pharmaceuticals,7/9/2019
ALXN,125.6200027,124.3700027,1740500,26787435825,Health Care,Major Pharmaceuticals,7/10/2019
ALXN,124.1999969,121.4899979,1618300,26787435825,Health Care,Major Pharmaceuticals,7/11/2019
ALXN,121.5299988,120.8199997,1340000,26787435825,Health Care,Major Pharmaceuticals,7/12/2019
ALXN,120.7200012,123.0400009,929000,26787435825,Health Care,Major Pharmaceuticals,7/15/2019
ALXN,123.5899963,122.8199997,1532900,26787435825,Health Care,Major Pharmaceuticals,7/16/2019
ALXN,122.7900009,123.4100037,1706500,26787435825,Health Care,Major Pharmaceuticals,7/17/2019
ALXN,123.0100021,123.2600021,1114000,26787435825,Health Care,Major Pharmaceuticals,7/18/2019
ALXN,124.1200027,120.8000031,1521200,26787435825,Health Care,Major Pharmaceuticals,7/19/2019
ALXN,121.4899979,122.3199997,1681000,26787435825,Health Care,Major Pharmaceuticals,7/22/2019
ALXN,122.4199982,122.4199982,1544600,26787435825,Health Care,Major Pharmaceuticals,7/23/2019
ALXN,125,120.9700012,3518700,26787435825,Health Care,Major Pharmaceuticals,7/24/2019
ALXN,120.4800034,118.0299988,2861100,26787435825,Health Care,Major Pharmaceuticals,7/25/2019
ALXN,118.9700012,114.6299973,3412600,26787435825,Health Care,Major Pharmaceuticals,7/26/2019
ALXN,114.6500015,112.3600006,5524300,26787435825,Health Care,Major Pharmaceuticals,7/29/2019
ALXN,111.6900024,114.4499969,3103000,26787435825,Health Care,Major Pharmaceuticals,7/30/2019
ALXN,114.8099976,113.2900009,2517000,26787435825,Health Care,Major Pharmaceuticals,7/31/2019
ALXN,113.5,114.9100037,2205000,26787435825,Health Care,Major Pharmaceuticals,8/1/2019
ALXN,113.9599991,112.3399963,1692000,26787435825,Health Care,Major Pharmaceuticals,8/2/2019
ALXN,110.4499969,107.9000015,2680400,26787435825,Health Care,Major Pharmaceuticals,8/5/2019
ALXN,108.9499969,109.3899994,1832000,26787435825,Health Care,Major Pharmaceuticals,8/6/2019
ALXN,107.9199982,108.9100037,1998100,26787435825,Health Care,Major Pharmaceuticals,8/7/2019
ALXN,109.5199966,112.1100006,1529800,26787435825,Health Care,Major Pharmaceuticals,8/8/2019
ALXN,111.1600037,109.9800034,1345700,26787435825,Health Care,Major Pharmaceuticals,8/9/2019
ALXN,109.0699997,108.6900024,1607300,26787435825,Health Care,Major Pharmaceuticals,8/12/2019
ALXN,108.9499969,111.4700012,2048500,26787435825,Health Care,Major Pharmaceuticals,8/13/2019
ALXN,110.0400009,107.6500015,1766500,26787435825,Health Care,Major Pharmaceuticals,8/14/2019
ALXN,107.8399963,109.0400009,1693600,26787435825,Health Care,Major Pharmaceuticals,8/15/2019
ALXN,110.2699966,110.8499985,1227200,26787435825,Health Care,Major Pharmaceuticals,8/16/2019
ALXN,113.0599976,112.6800003,2026700,26787435825,Health Care,Major Pharmaceuticals,8/19/2019
ALXN,112.5599976,111.4300003,1837100,26787435825,Health Care,Major Pharmaceuticals,8/20/2019
ALXN,112.5,114.8399963,2556900,26787435825,Health Care,Major Pharmaceuticals,8/21/2019
ALXN,115.1600037,123.4899979,7272300,26787435825,Health Care,Major Pharmaceuticals,8/22/2019
ALXN,123.1200027,115.3300018,5246000,26787435825,Health Care,Major Pharmaceuticals,8/23/2019
ALXN,112,111.6600037,4040900,26787435825,Health Care,Major Pharmaceuticals,8/26/2019
ALXN,112.7799988,110.1600037,1790600,26787435825,Health Care,Major Pharmaceuticals,8/27/2019
ALXN,109.5299988,111.2699966,1561300,26787435825,Health Care,Major Pharmaceuticals,8/28/2019
ALXN,112.9899979,112.1699982,1599800,26787435825,Health Care,Major Pharmaceuticals,8/29/2019
ALXN,103,100.7600021,8546900,26787435825,Health Care,Major Pharmaceuticals,8/30/2019
ALXN,100.2600021,95.18000031,6286400,26787435825,Health Care,Major Pharmaceuticals,9/3/2019
ALXN,95.94999695,97.52999878,3706900,26787435825,Health Care,Major Pharmaceuticals,9/4/2019
ALXN,98.68000031,100.2799988,2507500,26787435825,Health Care,Major Pharmaceuticals,9/5/2019
ALXN,100.0999985,103.8399963,3046100,26787435825,Health Care,Major Pharmaceuticals,9/6/2019
ALXN,103.9499969,106.4000015,2493400,26787435825,Health Care,Major Pharmaceuticals,9/9/2019
ALXN,106.0199966,109.5999985,3798000,26787435825,Health Care,Major Pharmaceuticals,9/10/2019
ALXN,109.8700027,108.9000015,1952500,26787435825,Health Care,Major Pharmaceuticals,9/11/2019
ALXN,110.1399994,108.2600021,2358300,26787435825,Health Care,Major Pharmaceuticals,9/12/2019
AMAT,32.70999908,32.74000168,9697100,42081014187,Technology,Semiconductors,12/31/2018
AMAT,32.04000092,33.47999954,11106300,42081014187,Technology,Semiconductors,1/2/2019
AMAT,32.72999954,31.54000092,21580700,42081014187,Technology,Semiconductors,1/3/2019
AMAT,32.25999832,33.70000076,15631800,42081014187,Technology,Semiconductors,1/4/2019
AMAT,33.79999924,34.29999924,13868800,42081014187,Technology,Semiconductors,1/7/2019
AMAT,34.72000122,32.90999985,12485300,42081014187,Technology,Semiconductors,1/8/2019
AMAT,33.31999969,34.29999924,11757100,42081014187,Technology,Semiconductors,1/9/2019
AMAT,34.08000183,34.75999832,7573600,42081014187,Technology,Semiconductors,1/10/2019
AMAT,34.41999817,34.77999878,6449600,42081014187,Technology,Semiconductors,1/11/2019
AMAT,34.18999863,33.86000061,9552400,42081014187,Technology,Semiconductors,1/14/2019
AMAT,34.09000015,33.75,6593600,42081014187,Technology,Semiconductors,1/15/2019
AMAT,33.91999817,33.63999939,6778900,42081014187,Technology,Semiconductors,1/16/2019
AMAT,33.5,34.54000092,10260700,42081014187,Technology,Semiconductors,1/17/2019
AMAT,34.95999908,35.70999908,11332700,42081014187,Technology,Semiconductors,1/18/2019
AMAT,35.31999969,34.43999863,10047400,42081014187,Technology,Semiconductors,1/22/2019
AMAT,34.70999908,34.31000137,9560200,42081014187,Technology,Semiconductors,1/23/2019
AMAT,36.18000031,37.81999969,21529900,42081014187,Technology,Semiconductors,1/24/2019
AMAT,38.52999878,39.18999863,17553400,42081014187,Technology,Semiconductors,1/25/2019
AMAT,37.61999893,38.70000076,12459600,42081014187,Technology,Semiconductors,1/28/2019
AMAT,39.27000046,38.20000076,8754600,42081014187,Technology,Semiconductors,1/29/2019
AMAT,38.61000061,39.59999847,12546200,42081014187,Technology,Semiconductors,1/30/2019
AMAT,39.27999878,39.08000183,11588900,42081014187,Technology,Semiconductors,1/31/2019
AMAT,39.08000183,39.31000137,11091000,42081014187,Technology,Semiconductors,2/1/2019
AMAT,39.15999985,38.90000153,12458400,42081014187,Technology,Semiconductors,2/4/2019
AMAT,38.88000107,39.11999893,13240200,42081014187,Technology,Semiconductors,2/5/2019
AMAT,39.29000092,40.27999878,21058100,42081014187,Technology,Semiconductors,2/6/2019
AMAT,39.72999954,39.91999817,13395500,42081014187,Technology,Semiconductors,2/7/2019
AMAT,39.29999924,39.77999878,9891300,42081014187,Technology,Semiconductors,2/8/2019
AMAT,39.97000122,39.90000153,9969500,42081014187,Technology,Semiconductors,2/11/2019
AMAT,40.38000107,40.68999863,8911900,42081014187,Technology,Semiconductors,2/12/2019
AMAT,40.95999908,40.84999847,10134200,42081014187,Technology,Semiconductors,2/13/2019
AMAT,40.70000076,40.70999908,13938400,42081014187,Technology,Semiconductors,2/14/2019
AMAT,40,39.09999847,22396300,42081014187,Technology,Semiconductors,2/15/2019
AMAT,39,39.29999924,12353100,42081014187,Technology,Semiconductors,2/19/2019
AMAT,39.15000153,39,9575900,42081014187,Technology,Semiconductors,2/20/2019
AMAT,39,38.83000183,7178800,42081014187,Technology,Semiconductors,2/21/2019
AMAT,38.88999939,39.43000031,8149300,42081014187,Technology,Semiconductors,2/22/2019
AMAT,39.91999817,39.65999985,8064800,42081014187,Technology,Semiconductors,2/25/2019
AMAT,39.52999878,39.58000183,6159300,42081014187,Technology,Semiconductors,2/26/2019
AMAT,39.29999924,38.77999878,14038500,42081014187,Technology,Semiconductors,2/27/2019
AMAT,38.47999954,38.34000015,9785100,42081014187,Technology,Semiconductors,2/28/2019
AMAT,38.65999985,38.56000137,7852900,42081014187,Technology,Semiconductors,3/1/2019
AMAT,38.97000122,39.08000183,20810700,42081014187,Technology,Semiconductors,3/4/2019
AMAT,39.18000031,38.93000031,12449100,42081014187,Technology,Semiconductors,3/5/2019
AMAT,38.88000107,38.06999969,12557800,42081014187,Technology,Semiconductors,3/6/2019
AMAT,37.95000076,37.56999969,9831700,42081014187,Technology,Semiconductors,3/7/2019
AMAT,36.84000015,37.74000168,8174400,42081014187,Technology,Semiconductors,3/8/2019
AMAT,37.95000076,38.50999832,7199500,42081014187,Technology,Semiconductors,3/11/2019
AMAT,38.70000076,38.70999908,6267600,42081014187,Technology,Semiconductors,3/12/2019
AMAT,38.93999863,38.59999847,6404400,42081014187,Technology,Semiconductors,3/13/2019
AMAT,38.70000076,38.93000031,9491100,42081014187,Technology,Semiconductors,3/14/2019
AMAT,39.34999847,40.38999939,23021500,42081014187,Technology,Semiconductors,3/15/2019
AMAT,40.40999985,40,7670800,42081014187,Technology,Semiconductors,3/18/2019
AMAT,40.20000076,40.36999893,7134500,42081014187,Technology,Semiconductors,3/19/2019
AMAT,40.38000107,39.56999969,7772400,42081014187,Technology,Semiconductors,3/20/2019
AMAT,39.79000092,41.33000183,13135700,42081014187,Technology,Semiconductors,3/21/2019
AMAT,41.04000092,39.86000061,9468300,42081014187,Technology,Semiconductors,3/22/2019
AMAT,39.68999863,39.40000153,6710200,42081014187,Technology,Semiconductors,3/25/2019
AMAT,39.83000183,39.63000107,8138100,42081014187,Technology,Semiconductors,3/26/2019
AMAT,39.66999817,38.93000031,7737600,42081014187,Technology,Semiconductors,3/27/2019
AMAT,38.91999817,38.50999832,8298300,42081014187,Technology,Semiconductors,3/28/2019
AMAT,39.06000137,39.65999985,9221500,42081014187,Technology,Semiconductors,3/29/2019
AMAT,40.29999924,41.13000107,11731000,42081014187,Technology,Semiconductors,4/1/2019
AMAT,41,40.99000168,8688600,42081014187,Technology,Semiconductors,4/2/2019
AMAT,41.65999985,42.43000031,13204800,42081014187,Technology,Semiconductors,4/3/2019
AMAT,42.06999969,42.61999893,8472800,42081014187,Technology,Semiconductors,4/4/2019
AMAT,43,43.04000092,8502800,42081014187,Technology,Semiconductors,4/5/2019
AMAT,42.93000031,42.91999817,6314200,42081014187,Technology,Semiconductors,4/8/2019
AMAT,42.54999924,42.00999832,7412500,42081014187,Technology,Semiconductors,4/9/2019
AMAT,41.90999985,42.16999817,5442400,42081014187,Technology,Semiconductors,4/10/2019
AMAT,42.43000031,42.47000122,6577500,42081014187,Technology,Semiconductors,4/11/2019
AMAT,43,42.99000168,4923500,42081014187,Technology,Semiconductors,4/12/2019
AMAT,42.75,42.70999908,5739300,42081014187,Technology,Semiconductors,4/15/2019
AMAT,43.09999847,43.72000122,9881100,42081014187,Technology,Semiconductors,4/16/2019
AMAT,44.34999847,43.88999939,8290900,42081014187,Technology,Semiconductors,4/17/2019
AMAT,44.00999832,43.95000076,6122100,42081014187,Technology,Semiconductors,4/18/2019
AMAT,43.86000061,43.79000092,4672200,42081014187,Technology,Semiconductors,4/22/2019
AMAT,43.79999924,43.83000183,6703900,42081014187,Technology,Semiconductors,4/23/2019
AMAT,43.90999985,44.45999908,10613300,42081014187,Technology,Semiconductors,4/24/2019
AMAT,45.15999985,44.45000076,9547000,42081014187,Technology,Semiconductors,4/25/2019
AMAT,43.59999847,44.65999985,7203900,42081014187,Technology,Semiconductors,4/26/2019
AMAT,44.56999969,44.24000168,5847300,42081014187,Technology,Semiconductors,4/29/2019
AMAT,44.15000153,44.06999969,10447200,42081014187,Technology,Semiconductors,4/30/2019
AMAT,44.04000092,43.38000107,9388100,42081014187,Technology,Semiconductors,5/1/2019
AMAT,43.18000031,43.70000076,12709000,42081014187,Technology,Semiconductors,5/2/2019
AMAT,44.02999878,43.95999908,7375400,42081014187,Technology,Semiconductors,5/3/2019
AMAT,42.40999985,43.11000061,11824300,42081014187,Technology,Semiconductors,5/6/2019
AMAT,42.25999832,42.04999924,9898300,42081014187,Technology,Semiconductors,5/7/2019
AMAT,41.70000076,41.58000183,7709200,42081014187,Technology,Semiconductors,5/8/2019
AMAT,40.77000046,40.93999863,11580600,42081014187,Technology,Semiconductors,5/9/2019
AMAT,40.81999969,40.79999924,9025500,42081014187,Technology,Semiconductors,5/10/2019
AMAT,39.25999832,39.09000015,10724700,42081014187,Technology,Semiconductors,5/13/2019
AMAT,39.52999878,40.00999832,8370100,42081014187,Technology,Semiconductors,5/14/2019
AMAT,40.40999985,41.5,12051000,42081014187,Technology,Semiconductors,5/15/2019
AMAT,41.29999924,41.65999985,11932500,42081014187,Technology,Semiconductors,5/16/2019
AMAT,43.34999847,42.70000076,20218200,42081014187,Technology,Semiconductors,5/17/2019
AMAT,41.79999924,40.34999847,21371800,42081014187,Technology,Semiconductors,5/20/2019
AMAT,41.18000031,41.27000046,8949900,42081014187,Technology,Semiconductors,5/21/2019
AMAT,40.75,40.49000168,5897500,42081014187,Technology,Semiconductors,5/22/2019
AMAT,39.65000153,39.93999863,8459800,42081014187,Technology,Semiconductors,5/23/2019
AMAT,40.27000046,39.5,8541800,42081014187,Technology,Semiconductors,5/24/2019
AMAT,39.81000137,39.00999832,10715500,42081014187,Technology,Semiconductors,5/28/2019
AMAT,38.72000122,39.36999893,10137000,42081014187,Technology,Semiconductors,5/29/2019
AMAT,39.45000076,39.75,7491700,42081014187,Technology,Semiconductors,5/30/2019
AMAT,39.20000076,38.68999863,8394900,42081014187,Technology,Semiconductors,5/31/2019
AMAT,38.97000122,38.77999878,7795300,42081014187,Technology,Semiconductors,6/3/2019
AMAT,39.52000046,40.41999817,14138900,42081014187,Technology,Semiconductors,6/4/2019
AMAT,40.79999924,40.59000015,10143400,42081014187,Technology,Semiconductors,6/5/2019
AMAT,40.54000092,41.38000107,8101700,42081014187,Technology,Semiconductors,6/6/2019
AMAT,41.59999847,41.50999832,6391200,42081014187,Technology,Semiconductors,6/7/2019
AMAT,42,43.13999939,9651700,42081014187,Technology,Semiconductors,6/10/2019
AMAT,43.90999985,43.75,10536500,42081014187,Technology,Semiconductors,6/11/2019
AMAT,42.63999939,41.5,10059800,42081014187,Technology,Semiconductors,6/12/2019
AMAT,41.61000061,41.65000153,6979500,42081014187,Technology,Semiconductors,6/13/2019
AMAT,40.95999908,41.22999954,7695100,42081014187,Technology,Semiconductors,6/14/2019
AMAT,41.11000061,40.5,12453300,42081014187,Technology,Semiconductors,6/17/2019
AMAT,40.93000031,42.31000137,11291800,42081014187,Technology,Semiconductors,6/18/2019
AMAT,42.68999863,42.52999878,9333000,42081014187,Technology,Semiconductors,6/19/2019
AMAT,43.74000168,43.20999908,8633300,42081014187,Technology,Semiconductors,6/20/2019
AMAT,42.90000153,42.95999908,12096400,42081014187,Technology,Semiconductors,6/21/2019
AMAT,42.90999985,42.33000183,10997100,42081014187,Technology,Semiconductors,6/24/2019
AMAT,42.25,41.97999954,9637900,42081014187,Technology,Semiconductors,6/25/2019
AMAT,43,43.58000183,10023900,42081014187,Technology,Semiconductors,6/26/2019
AMAT,43.88999939,44.68999863,8894400,42081014187,Technology,Semiconductors,6/27/2019
AMAT,45.13000107,44.90999985,15599700,42081014187,Technology,Semiconductors,6/28/2019
AMAT,46.63000107,45.68000031,11475900,42081014187,Technology,Semiconductors,7/1/2019
AMAT,45.11000061,44.65999985,13869000,42081014187,Technology,Semiconductors,7/2/2019
AMAT,44.52000046,44.66999817,5559100,42081014187,Technology,Semiconductors,7/3/2019
AMAT,44.24000168,43.97999954,6618200,42081014187,Technology,Semiconductors,7/5/2019
AMAT,43.15999985,43.45000076,9733000,42081014187,Technology,Semiconductors,7/8/2019
AMAT,43.22999954,43.97000122,12432400,42081014187,Technology,Semiconductors,7/9/2019
AMAT,44.5,44.72000122,7184700,42081014187,Technology,Semiconductors,7/10/2019
AMAT,45.06999969,45.27999878,8128500,42081014187,Technology,Semiconductors,7/11/2019
AMAT,45.36000061,46.50999832,9030900,42081014187,Technology,Semiconductors,7/12/2019
AMAT,46.84999847,46.27999878,6723200,42081014187,Technology,Semiconductors,7/15/2019
AMAT,46,46.00999832,6671000,42081014187,Technology,Semiconductors,7/16/2019
AMAT,46.25999832,46.22000122,8459900,42081014187,Technology,Semiconductors,7/17/2019
AMAT,46.47000122,48.16999817,14577900,42081014187,Technology,Semiconductors,7/18/2019
AMAT,48.31000137,47.81000137,9415200,42081014187,Technology,Semiconductors,7/19/2019
AMAT,49.31999969,50.72999954,21604000,42081014187,Technology,Semiconductors,7/22/2019
AMAT,50.63999939,51.02999878,10063900,42081014187,Technology,Semiconductors,7/23/2019
AMAT,50.99000168,52.13999939,11289800,42081014187,Technology,Semiconductors,7/24/2019
AMAT,51.72000122,50.81999969,8301000,42081014187,Technology,Semiconductors,7/25/2019
AMAT,50.88999939,50.74000168,5737600,42081014187,Technology,Semiconductors,7/26/2019
AMAT,50.45999908,50.66999817,4485700,42081014187,Technology,Semiconductors,7/29/2019
AMAT,50.06000137,50.72999954,4666300,42081014187,Technology,Semiconductors,7/30/2019
AMAT,50.52999878,49.36999893,8334800,42081014187,Technology,Semiconductors,7/31/2019
AMAT,49.43999863,48.47000122,11076800,42081014187,Technology,Semiconductors,8/1/2019
AMAT,48,47.54999924,8093900,42081014187,Technology,Semiconductors,8/2/2019
AMAT,46.20000076,45.45999908,12069900,42081014187,Technology,Semiconductors,8/5/2019
AMAT,46.41999817,46.33000183,7428200,42081014187,Technology,Semiconductors,8/6/2019
AMAT,46.04000092,46.68000031,7591400,42081014187,Technology,Semiconductors,8/7/2019
AMAT,47.09000015,47.86000061,6122900,42081014187,Technology,Semiconductors,8/8/2019
AMAT,47.54000092,47.15000153,5293200,42081014187,Technology,Semiconductors,8/9/2019
AMAT,46.97999954,46.45999908,7105200,42081014187,Technology,Semiconductors,8/12/2019
AMAT,46.43000031,48.06000137,9013700,42081014187,Technology,Semiconductors,8/13/2019
AMAT,46.95000076,46.70999908,7212300,42081014187,Technology,Semiconductors,8/14/2019
AMAT,47,47.15999985,8256800,42081014187,Technology,Semiconductors,8/15/2019
AMAT,45.95999908,46.63000107,17658200,42081014187,Technology,Semiconductors,8/16/2019
AMAT,47.59999847,47.09999847,8860000,42081014187,Technology,Semiconductors,8/19/2019
AMAT,46.93000031,46.72999954,7753800,42081014187,Technology,Semiconductors,8/20/2019
AMAT,47.20000076,46.83000183,5198200,42081014187,Technology,Semiconductors,8/21/2019
AMAT,47.13999939,47.02999878,4280700,42081014187,Technology,Semiconductors,8/22/2019
AMAT,46.50999832,45.11999893,11614800,42081014187,Technology,Semiconductors,8/23/2019
AMAT,46,45.61000061,5715200,42081014187,Technology,Semiconductors,8/26/2019
AMAT,46,45.50999832,5926900,42081014187,Technology,Semiconductors,8/27/2019
AMAT,45.40000153,45.90000153,4811500,42081014187,Technology,Semiconductors,8/28/2019
AMAT,46.65999985,47.31000137,6786700,42081014187,Technology,Semiconductors,8/29/2019
AMAT,47.54999924,48.02000046,7819300,42081014187,Technology,Semiconductors,8/30/2019
AMAT,47.63999939,47.61000061,7145800,42081014187,Technology,Semiconductors,9/3/2019
AMAT,48.56999969,49.50999832,10227700,42081014187,Technology,Semiconductors,9/4/2019
AMAT,50.45999908,50.34999847,10415400,42081014187,Technology,Semiconductors,9/5/2019
AMAT,50.47000122,50.09999847,6913400,42081014187,Technology,Semiconductors,9/6/2019
AMAT,50.29000092,50.65999985,6653800,42081014187,Technology,Semiconductors,9/9/2019
AMAT,50.38000107,50.18999863,7304000,42081014187,Technology,Semiconductors,9/10/2019
AMAT,50.43000031,51.56000137,8100400,42081014187,Technology,Semiconductors,9/11/2019
AMAT,51.65000153,51.25,6251800,42081014187,Technology,Semiconductors,9/12/2019
AMD,18.14999962,18.45999908,84732200,12897162642,Technology,Semiconductors,12/31/2018
AMD,18.01000023,18.82999992,87148700,12897162642,Technology,Semiconductors,1/2/2019
AMD,18.42000008,17.04999924,117277600,12897162642,Technology,Semiconductors,1/3/2019
AMD,17.54999924,19,111878600,12897162642,Technology,Semiconductors,1/4/2019
AMD,19.44000053,20.56999969,107157000,12897162642,Technology,Semiconductors,1/7/2019
AMD,21.19000053,20.75,121271000,12897162642,Technology,Semiconductors,1/8/2019
AMD,20.88999939,20.19000053,163944100,12897162642,Technology,Semiconductors,1/9/2019
AMD,19.76000023,19.73999977,115629400,12897162642,Technology,Semiconductors,1/10/2019
AMD,19.46999931,20.27000046,85110800,12897162642,Technology,Semiconductors,1/11/2019
AMD,19.95999908,20.22999954,71350200,12897162642,Technology,Semiconductors,1/14/2019
AMD,20.44000053,20.37999916,62785800,12897162642,Technology,Semiconductors,1/15/2019
AMD,20.39999962,19.72999954,70849300,12897162642,Technology,Semiconductors,1/16/2019
AMD,19.48999977,20.25,85018400,12897162642,Technology,Semiconductors,1/17/2019
AMD,20.37000084,20.77000046,88131000,12897162642,Technology,Semiconductors,1/18/2019
AMD,20.47999954,19.76000023,78513700,12897162642,Technology,Semiconductors,1/22/2019
AMD,20.03000069,19.79999924,77811300,12897162642,Technology,Semiconductors,1/23/2019
AMD,20.05999947,20.85000038,97433400,12897162642,Technology,Semiconductors,1/24/2019
AMD,20.98999977,21.93000031,110239500,12897162642,Technology,Semiconductors,1/25/2019
AMD,20.31999969,20.18000031,135164100,12897162642,Technology,Semiconductors,1/28/2019
AMD,20.26000023,19.25,131202500,12897162642,Technology,Semiconductors,1/29/2019
AMD,21.48999977,23.09000015,211421200,12897162642,Technology,Semiconductors,1/30/2019
AMD,23.02000046,24.40999985,182575600,12897162642,Technology,Semiconductors,1/31/2019
AMD,24.61000061,24.51000023,105356200,12897162642,Technology,Semiconductors,2/1/2019
AMD,24.43000031,24.12999916,70843800,12897162642,Technology,Semiconductors,2/4/2019
AMD,23.42000008,23.30999947,122226000,12897162642,Technology,Semiconductors,2/5/2019
AMD,23.62999916,23.26000023,78684300,12897162642,Technology,Semiconductors,2/6/2019
AMD,22.98999977,22.67000008,86723900,12897162642,Technology,Semiconductors,2/7/2019
AMD,22.32999992,23.04999924,78129300,12897162642,Technology,Semiconductors,2/8/2019
AMD,23.04999924,22.95999908,60578700,12897162642,Technology,Semiconductors,2/11/2019
AMD,23.43000031,22.81999969,67595400,12897162642,Technology,Semiconductors,2/12/2019
AMD,22.97999954,22.85000038,57544200,12897162642,Technology,Semiconductors,2/13/2019
AMD,22.73999977,23.12999916,64441200,12897162642,Technology,Semiconductors,2/14/2019
AMD,23.57999992,23.68000031,78644100,12897162642,Technology,Semiconductors,2/15/2019
AMD,23.62999916,23.95000076,57517900,12897162642,Technology,Semiconductors,2/19/2019
AMD,24.13999939,23.95000076,57091600,12897162642,Technology,Semiconductors,2/20/2019
AMD,24.04000092,23.92000008,49608200,12897162642,Technology,Semiconductors,2/21/2019
AMD,24.04999924,24.36000061,52650700,12897162642,Technology,Semiconductors,2/22/2019
AMD,25.01000023,24.70999908,63221000,12897162642,Technology,Semiconductors,2/25/2019
AMD,24.64999962,24.20999908,48470100,12897162642,Technology,Semiconductors,2/26/2019
AMD,24.11000061,23.47999954,62649300,12897162642,Technology,Semiconductors,2/27/2019
AMD,23.20999908,23.53000069,39384900,12897162642,Technology,Semiconductors,2/28/2019
AMD,23.96999931,23.68000031,48084000,12897162642,Technology,Semiconductors,3/1/2019
AMD,23.88999939,23.37000084,48147700,12897162642,Technology,Semiconductors,3/4/2019
AMD,23.34000015,23.5,35462600,12897162642,Technology,Semiconductors,3/5/2019
AMD,23.46999931,22.40999985,60479400,12897162642,Technology,Semiconductors,3/6/2019
AMD,22.32999992,22.07999992,52186300,12897162642,Technology,Semiconductors,3/7/2019
AMD,21.35000038,22.01000023,49967700,12897162642,Technology,Semiconductors,3/8/2019
AMD,22.14999962,22.95999908,54420200,12897162642,Technology,Semiconductors,3/11/2019
AMD,23.10000038,23.48999977,56410600,12897162642,Technology,Semiconductors,3/12/2019
AMD,23.65999985,23.37999916,56705800,12897162642,Technology,Semiconductors,3/13/2019
AMD,23.37000084,22.81999969,42818600,12897162642,Technology,Semiconductors,3/14/2019
AMD,23.10000038,23.29000092,46519900,12897162642,Technology,Semiconductors,3/15/2019
AMD,23.29999924,23.25,34731800,12897162642,Technology,Semiconductors,3/18/2019
AMD,23.60000038,26,156052200,12897162642,Technology,Semiconductors,3/19/2019
AMD,26.48999977,25.70000076,151292100,12897162642,Technology,Semiconductors,3/20/2019
AMD,25.78000069,27.88999939,129610300,12897162642,Technology,Semiconductors,3/21/2019
AMD,27.54000092,26.37000084,115323300,12897162642,Technology,Semiconductors,3/22/2019
AMD,26.29000092,25.96999931,78438200,12897162642,Technology,Semiconductors,3/25/2019
AMD,26.69000053,25.69000053,75754100,12897162642,Technology,Semiconductors,3/26/2019
AMD,25.70000076,24.88999939,88585300,12897162642,Technology,Semiconductors,3/27/2019
AMD,25.10000038,25.05999947,64667500,12897162642,Technology,Semiconductors,3/28/2019
AMD,25.57999992,25.52000046,53502800,12897162642,Technology,Semiconductors,3/29/2019
AMD,26.42000008,26.36000061,63000300,12897162642,Technology,Semiconductors,4/1/2019
AMD,26.51000023,26.75,53358800,12897162642,Technology,Semiconductors,4/2/2019
AMD,28.02000046,29.02000046,197650500,12897162642,Technology,Semiconductors,4/3/2019
AMD,28.87999916,29.09000015,82191100,12897162642,Technology,Semiconductors,4/4/2019
AMD,29.63999939,28.97999954,65662700,12897162642,Technology,Semiconductors,4/5/2019
AMD,28.69000053,28.53000069,58002500,12897162642,Technology,Semiconductors,4/8/2019
AMD,28.23999977,27.23999977,75539800,12897162642,Technology,Semiconductors,4/9/2019
AMD,27.45999908,27.82999992,64368100,12897162642,Technology,Semiconductors,4/10/2019
AMD,27.80999947,27.79000092,44801200,12897162642,Technology,Semiconductors,4/11/2019
AMD,28.20999908,27.85000038,41048800,12897162642,Technology,Semiconductors,4/12/2019
AMD,27.79999924,27.32999992,40812500,12897162642,Technology,Semiconductors,4/15/2019
